Message text,Категория,Kategory
"I ask you to please install an ATM of VTB and Sberbank at the Mikhailovsky Rudnik railway station. I would also like you to make our station digital, i.e. it was not a person who spoke about the arrival and departure, but a special program.",13,False
"Please clear out the dump. They arranged a dump next to the `Bus station +` why no one removed it. It accumulated for two years, no one could prevent it. You also need to cut out a wild-growing maple, plant Christmas trees in place of all these maples. I hope that you will eliminate it in the near future. On the work done, please send a photo report.",3,False
"Hello. In the Shchigrovsky district, in the Green Grove, there is a Children's Camp named after. V. Tereshchenko. At the moment, this place can hardly be called a children's camp, it was simply destroyed, houses, a canteen, warehouses, a medical center - everything is broken! Explain why this camp, the only one in the area, stopped working, and why is it in such a deplorable state?",15,False
12/22/21 in the evening there was a stink from the Mushroom Rainbow,16,False
"The PCR test was passed on 29.10.2021, but the test result was not received on the portal “Gosuslug”.",4,False
stray animals,1,False
Unpleasant odors,16,False
Social benefits,6,False
Unauthorized solid waste dumps,16,False
Violation of fire safety rules in the field of nature management,16,False
Unsatisfactory sanitary condition of transport in the implementation of municipal (suburban) transportation,8,False
Certificate of the vaccinated,4,False
"Unsatisfactory quality of goods, services",13,False
Unsatisfactory quality of medical care,4,False
Violation of the rules for embarkation and disembarkation of passengers in the implementation of municipal (suburban) transportation,8,False
Insufficient amount of transport on the route in the implementation of municipal (suburban) transportation,8,False
Insufficient amount of transport on the route in the implementation of intra-regional intercity transportation,8,False
I want to ask a question about vaccination,4,False
Violations in the appointment and payment of benefits and compensations,10,False
Additional trains needed,8,False
Violation of building codes,11,False
Late payment of wages,14,False
Unauthorized trade,13,False
Violation of the rules for embarkation and disembarkation of passengers in the implementation of intra-regional intercity transportation,8,False
Pollution of the territory adjacent to the construction site,11,False
Unsatisfactory condition of the adjacent territory of the preschool institution,7,False
"Violations of the procedure for providing social support measures, incl. targeted assistance",10,False
Unsatisfactory material and technical condition of healthcare institutions,4,False
Unsatisfactory sanitary condition and improvement of monuments,5,False
Unsatisfactory maintenance of sports grounds (structures),15,False
Violations related to the provision of medicines,4,False
Tariffication of railway transportation,8,False
"Violations related to making an appointment, the work of the electronic registry",4,False
Vaccination against COVID-19,4,False
Low quality of cultural events,5,False
"""Frozen"" building",11,False
Unsatisfactory condition of the adjacent territory of the trade establishment,13,False
